ID,website,email_1,email_2,email_3,email_4,email_5,email_6,email_7,email_8,email_9,category_1,category_10,category_11,category_12,category_13,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9
3600,https://wgno.com,*****.*****@******.***,,,,,,,,,,,,,,,,,,,,,
3601,https://wgno.com,*****.******@*************.***,,,,,,,,,Sports,,,,,,,,,,,,
3602,https://www.q99fm.com,*****@***************.***,,,,,,,,,AM DriveTime,,,,,,,,,,,,
3603,https://www.q99fm.com,**********@******************.***,,,,,,,,,,,,,,,,,,,,,
3604,https://www.wsbt.com,***@******.*********,,,,,,,,,,,,,,,,,,,,,
3605,https://www.b1015.com,*****@*************.***,,,,,,,,,,,,,,,,,,,,,
3606,https://www.b1015.com,*****@******.**,*****@*********.***,,,,,,,,AM DriveTime,,,,,,,,,,,,
3607,https://www.kgoe1480.com,****@*******.***,,,,,,,,,Public Service,,,,,,,,,,,,
3608,https://www.kata1340.com,*******@*****************.***,,,,,,,,,Public Service,,,,,,,,,,,,
3609,https://www.power963.com,********@***.***,,,,,,,,,Public Service,,,,,,,,,,,,
3610,https://www.kred923.com,****@************.***,,,,,,,,,Public Service,,,,,,,,,,,,
3611,https://www.cool1055.com,****@**************.***,,,,,,,,,Public Service,,,,,,,,,,,,
3612,https://www.kccnfm100.com,****.*****@***.**.**,,,,,,,,,AM DriveTime,,,,,,,,,,,,
3613,https://www.khay.com,******.****@*********.***,,,,,,,,,AM DriveTime,,,,,,,,,,,,
3614,https://www.wfrb.com,*****.***********@********.***,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3615,https://www.bigcountry1073.com,*****@*********.***,,,,,,,,,,,,,,,,,,,,,
3616,https://www.1007nashicon.com,*******@*********.***,,,,,,,,,,,,,,,,,,,,,
3617,https://www.949nashicon.com,*.*****@******************.**,,,,,,,,,,,,,,,,,,,,,
3618,https://www.921theticket.com,*******@***.**,,,,,,,,,,,,,,,,,,,,,
3619,https://www.983thekeg.com,*******@**********.***,,,,,,,,,,,,,,,,,,,,,
3620,https://www.newstalk1030.com,******@******.***,,,,,,,,,,,,,,,,,,,,,
3621,,**@************.***,,,,,,,,,,,,,,,,,,,,,
3622,https://www.power1057.com,*******@*****.***,,,,,,,,,,,,,,,,,,,,,
3623,https://www.nashfm943.com,*********.*********@************.***,,,,,,,,,,,,,,,,,,,,,
3624,https://www.1027thevibe.com,***********@****************.***,,,,,,,,,,,,,,,,,,,,,
3625,https://abc.go.com/shows/jimmy-kimmel-live,*****@*********.**,,,,,,,,,,,,,,,,,,,,,
3626,https://www.wpta21.com,****@***********.**,,,,,,,,,,,,,,,,,,,,,
3627,https://www.king5.com,******.*******@*******-********.***,,,,,,,,,,,,,,,,,,,,,
3628,https://www.wclo.com,*******@******************.***,,,,,,,,,,,,,,,,,,,,,
3629,https://www.wclo.com,****.*********@******.***,,,,,,,,,,,,,,,,,,,,,
3630,https://www.wolx.com,*********@645********.***,,,,,,,,,Operations,,,,,,,,,,,,
3631,https://www.mix1051fm.com,**********@*************.***,,,,,,,,,Operations,,,,,,,,,,,,
3632,https://www.fm100memphis.com,*****@*************.***,,,,,,,,,Late Night,,,,,,,,,,,,
3633,https://www.wolx.com,*****@**********.***,,,,,,,,,,,,,,,,,,,,,
3634,https://www.qcountry1037.com,********@************.***,,,,,,,,,PM DriveTime,,,,,,,,,,,,
3635,https://www.whec.com,**********@*******.***,,,,,,,,,,,,,,,,,,,,,
3636,https://www.whec.com,*****@*********.***,***@**********.***,,,,,,,,,,,,,,,,,,,,
3637,https://www.whec.com,*****@***********.***,,,,,,,,,,,,,,,,,,,,,
3638,https://www.whec.com,*******.*********@********.***,,,,,,,,,,,,,,,,,,,,,
3639,https://www.whec.com,*****.*****@********.***,,,,,,,,,,,,,,,,,,,,,
3640,https://www.wesm913.org,********@********.**.**,,,,,,,,,Public Service,,,,,,,,,,,,
3641,https://womc.radio.com/,*******@*****.***,,,,,,,,,PM DriveTime,,,,,,,,,,,,
3642,https://www.kftx.com,*******.**********@*******.**,,,,,,,,,Music,,,,, MidDay,,,,,,,
3643,https://aibtv.com,*.*@********.***,,,,,,,,,Operations,,,,,,,,,,,,
3644,https://www.mytalk1071.com,********@*****************.***,,,,,,,,,,,,,,,,,,,,,
3645,https://abc.go.com,******.******@*****.***,,,,,,,,,,,,,,,,,,,,,
3646,https://wkbkradio.com,********@*********.***,,,,,,,,,News,,,,,,,,,,,,
3647,https://espnkeene.com/,******@*********.***,,,,,,,,,News,,,,,,,,,,,,
3648,https://www.abc.net.au/news/newschannel,*******.*****@*****.***,*******.*****@******.**,,,,,,,,Congress,,,,, United States, Politics, Washington (US),,,,,
3649,https://www.wtvr.com,*****@*******.***,,,,,,,,,,,,,,,,,,,,,
3650,https://www.wtvr.com,*****.*********@*******.***,,,,,,,,,,,,,,,,,,,,,
3651,https://www.wtvr.com,************@*******.***,,,,,,,,,,,,,,,,,,,,,
3652,https://www.wtvr.com,******@*******************.***,,,,,,,,,,,,,,,,,,,,,
3653,https://www.wtvr.com,**@********.***,******@*******.********,******@********.***,,,,,,,,,,,,,,,,,,,
3654,https://www.1043citiesfm.com,********@******.***,,,,,,,,,Operations,,,,,,,,,,,,
3655,https://z947.com,****.******@*******.***,,,,,,,,,Operations,,,,,,,,,,,,
3656,https://www.wxcyfm.com,*****@***.***,,,,,,,,,Public Service,,,,, AM DriveTime,,,,,,,
3657,https://www.wxcyfm.com,******@*******.***,,,,,,,,,,,,,,,,,,,,,
3658,https://www.fox25boston.com,*********.*******@************.***,,,,,,,,,Investigative News,,,,,,,,,,,,
3659,https://www.horizoncable.com,****.*****@************.***,,,,,,,,,Public Service,,,,,,,,,,,,
3660,https://www.kshb.com/thenow,*********@****************.***,,,,,,,,,,,,,,,,,,,,,
3661,https://kissrichmond.com/,***.********@*********.****,,,,,,,,,Late Night,,,,,,,,,,,,
3662,https://radiovidaabundante.com,****@***********.***,,,,,,,,,Music,,,,, MidDay,,,,,,,
3663,https://www.abc17news.com,*****@*************.***,,,,,,,,,Web Site,,,,,,,,,,,,
3664,https://us.cnn.com/,********@*********.***,,,,,,,,,,,,,,,,,,,,,
3665,https://www.horizoncable.com,****.********@*****.***,,,,,,,,,,,,,,,,,,,,,
3666,https://www.weartv.com,****@******.**,,,,,,,,,,,,,,,,,,,,,
3667,https://www.weartv.com,*********@*******-*******.***,,,,,,,,,,,,,,,,,,,,,
3668,https://www.weartv.com,********@******.***,*****@******.***,,,,,,,,,,,,,,,,,,,,
3669,https://www.talkradio1370am.com,****@***********.**,****@********.***,,,,,,,,Operations,,,,,,,,,,,,
3670,https://www.997wooffm.com,***.*********@***********.***,,,,,,,,,,,,,,,,,,,,,
3671,https://www.woofradio.com,*****@*******.***,,,,,,,,,,,,,,,,,,,,,
3672,https://www.focusonthefamily.com,*******@**************.***,,,,,,,,,Religion,,,,, Family  Parenting,,,,,,,
3673,https://centralillinoisproud.com,********@********.***,,,,,,,,,,,,,,,,,,,,,
3674,,*******@***********.**,*******@**********.***,,,,,,,,Entertainment,,,,,,,,,,,,
3675,https://www.kmjnow.com,******@**********.***,*****@**********.***,,,,,,,,PM DriveTime,,,,,,,,,,,,
3676,https://www.kmjnow.com,*******@*********.***,,,,,,,,,,,,,,,,,,,,,
3677,https://www.kmjnow.com,******@******.***,,,,,,,,,PM DriveTime,,,,,,,,,,,,
3678,https://www.abc3340.com,*********@***-*******.***,,,,,,,,,,,,,,,,,,,,,
3679,https://www.abc3340.com,*********@***************.***,,,,,,,,,,,,,,,,,,,,,
3680,https://stlouis.cbslocal.com,****@**********.***,,,,,,,,,,,,,,,,,,,,,
3681,https://stlouis.cbslocal.com,*****@*************.***,,,,,,,,,News,,,,,,,,,,,,
3682,https://www.997wooffm.com,****@*************.***,,,,,,,,,AM DriveTime,,,,,,,,,,,,
3683,https://www.coasttocoastam.com,*****@********.***,,,,,,,,,Science,,,,,,,,,,,,
3684,https://cbs4indy.com,*******@*********.***,,,,,,,,,News,,,,,,,,,,,,
3685,https://www.crafttheshow.com/,*******@*****.**,*******@******.***,,,,,,,,Literature,,,,, Education, Authors,,,,,,
3686,https://www.everwell.com,*********@************.***.**,,,,,,,,,,,,,,,,,,,,,
3687,,*****.*****@******.***,,,,,,,,,,,,,,,,,,,,,
3688,,*****@**********.**.**,,,,,,,,,,,,,,,,,,,,,
3689,https://www.baynews9.com/news.html,******.****@******.***,,,,,,,,,,,,,,,,,,,,,
3690,https://www.93x.com,***@*********.***,,,,,,,,,AM DriveTime,,,,,,,,,,,,
3691,https://www.93x.com/podcast,*******@**************.***,,,,,,,,,,,,,,,,,,,,,
3692,https://www.espnrochester.com/shows/sports-bar-danger-battaglia,******@*****.***,,,,,,,,,,,,,,,,,,,,,
3693,https://www.98pxy.com,***@******.**,,,,,,,,,Music,,,,,,,,,,,,
3694,https://www.wjjo.com,*****@************.***,,,,,,,,,AM DriveTime,,,,,,,,,,,,
3695,https://www.scpr.org/programs/airtalk,***********@*****.**,,,,,,,,,Guest Booking,,,,,,,,,,,,
3696,https://www.scpr.org/programs/filmweek,*****.******@*********.***,,,,,,,,,Guest Booking,,,,, Film Industry,,,,,,,
3697,https://www.wesh.com,******@******************.***,,,,,,,,,,,,,,,,,,,,,
3698,https://www.1080thefan.com,****@**********.***,,,,,,,,,Late Night,,,,,,,,,,,,
3699,https://www.npr.org/programs/wait-wait-dont-tell-me,****@**********.***,,,,,,,,,Consumer General Interest,,,,,,,,,,,,
3700,https://www.wopp.com,***@*****.***,,,,,,,,,AM DriveTime,,,,, Music,,,,,,,
3701,https://www.yourohiovalley.com,****@*******.***,,,,,,,,,,,,,,,,,,,,,
3702,https://wreg.com/,******@*******.**,,,,,,,,,News Assignment,,,,, Investigative News,,,,,,,
3703,https://www.univision.com/shows/primer-impacto,***@**************.***,,,,,,,,,,,,,,,,,,,,,
3704,https://www.magic991.com,*******@***.**,,,,,,,,,AM DriveTime,,,,,,,,,,,,
3705,https://www.newscenter1.tv/,**@*******.**.**,,,,,,,,,,,,,,,,,,,,,
3706,https://yourcwtv.com/partners/rapidcity,****.*****@****.***,,,,,,,,,,,,,,,,,,,,,
3707,https://www.newscenter1.tv/,*****@********.***,,,,,,,,,,,,,,,,,,,,,
3708,https://www.kianadancie.com,***@******************.***,,,,,,,,,Family  Parenting,,,,, Fitness  Exercise, Lifestyle, Personal Finance, Relationships, Interviews/Profiles,,,
3709,https://channel.nationalgeographic.com,****@**********.***,,,,,,,,,Programming,,,,,,,,,,,,
3710,,**@*****.**,,,,,,,,,Advertising Sales,,,,, Public Service,,,,,,,
3711,,***@**************.***,,,,,,,,,Advertising Sales,,,,, Public Service,,,,,,,
3712,https://www.billdanceoutdoors.com,******@***************.***,,,,,,,,,Angling,,,,, Outdoor Recreation,,,,,,,
3713,https://www.kliv.com,*****@**************.**.**,,,,,,,,,,,,,,,,,,,,,
3714,https://www.krty.com,****@********.***,,,,,,,,,,,,,,,,,,,,,
3715,https://www.wscy.com,******.*****@3*.***,,,,,,,,,Promotion,,,,, Operations, AM DriveTime,,,,,,
3716,https://www.kmov.com,**********@************.***,,,,,,,,,,,,,,,,,,,,,
3717,https://www.kmov.com,*****@**********.***,,,,,,,,,,,,,,,,,,,,,
3718,https://www.kmov.com,*******.******@*********.***,,,,,,,,,,,,,,,,,,,,,
3719,https://www.bbc.co.uk/news/world/us_and_canada,***********@******.***,,,,,,,,,International News,,,,, National News, Politics,,,,,,
3720,https://www.bbc.co.uk/news,******.******@**********.***,,,,,,,,,International News,,,,, National News, Politics,,,,,,
3721,https://now100fm.com/,*********@*****************.***,,,,,,,,,Weekend,,,,,,,,,,,,
3722,https://www.12news.com,*****@********.***,,,,,,,,,,,,,,,,,,,,,
3723,https://www.12news.com,*******@************.***,,,,,,,,,Investigative News,,,,,,,,,,,,
3724,,*******@3*5********.***,,,,,,,,,Public Service,,,,, Advertising Sales,,,,,,,
3725,,***@****************.***,,,,,,,,,Public Service,,,,, Advertising Sales,,,,,,,
3726,,*********@*******.***,,,,,,,,,Public Service,,,,, Advertising Sales,,,,,,,
3727,https://www.sciencefriday.com,*****@****.**,,,,,,,,,Science,,,,, Scientific Research, Medical Technology, Health  Medicine, Medical Research  Development,,,,
3728,https://www.klewtv.com,******@********.***,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3729,https://wfghfm.com/,*******@*******.***,,,,,,,,,Public Service,,,,, Promotion,,,,,,,
3730,https://wfghfm.com/,*****@****.**,,,,,,,,,Operations,,,,,,,,,,,,
3731,https://www.okcfox.com,****@*********.**,,,,,,,,,,,,,,,,,,,,,
3732,https://www.wrlo.com,****@************.***,,,,,,,,,Operations,,,,, Public Service,,,,,,,
3733,,*****@*****.***,,,,,,,,,Operations,,,,,,,,,,,,
3734,https://www.wrhn.com,******@********.**,******@************.**,,,,,,,,Operations,,,,, Public Service,,,,,,,
3735,https://www.whdg.com,******@*****-*****.***,,,,,,,,,Operations,,,,,,,,,,,,
3736,https://www.wmqa.com,*********@***.***,,,,,,,,,Operations,,,,, Public Service,,,,,,,
3737,https://www.am1570wlkd.com,******@*****.**,,,,,,,,,Operations,,,,, Public Service,,,,,,,
3738,https://www.yourcentralvalley.com,*****@*********.***,,,,,,,,,Creative Services,,,,,,,,,,,,
3739,https://www.cbs47.tv,********@**-************.***,,,,,,,,,Creative Services,,,,, Public Service,,,,,,,
3740,https://stlouis.cbslocal.com,*****.***@6*****************.***,,,,,,,,,Motoring,,,,,,,,,,,,
3741,https://www.majic.com,********@***********.**.**,,,,,,,,,Promotion,,,,, Marketing,,,,,,,
3742,https://www.talkradio1370am.com,*****@*****************.***,,,,,,,,,Promotion,,,,, Marketing,,,,,,,
3743,https://www.mix947.com,*******@************.***,,,,,,,,,Promotion,,,,, Marketing,,,,,,,
3744,https://www.kpoa.com,******@**.***,,,,,,,,,MidDay,,,,,,,,,,,,
3745,https://www.bakersfieldnow.com,*****.*****@****.***,,,,,,,,,,,,,,,,,,,,,
3746,https://us.cnn.com/,********@*************.***,,,,,,,,,Affiliate Relations,,,,,,,,,,,,
3747,https://www.wmmr.com,*******@*****.**,,,,,,,,,,,,,,,,,,,,,
3748,https://957benfm.com,********@*******-*******.***,,,,,,,,,,,,,,,,,,,,,
3749,https://www.tntdrama.com,*.********@****-***.***,,,,,,,,,Marketing,,,,, Operations,,,,,,,
3750,https://www.tbs.com,******@******.**,,,,,,,,,Marketing,,,,, Operations,,,,,,,
3751,https://www.koin.com,*****@***************.***,,,,,,,,,,,,,,,,,,,,,
3752,https://wcbs880.radio.com,*****@***************.***,,,,,,,,,Sports,,,,,,,,,,,,
3753,https://sunny1031fm.radio.com,********@*******.**,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3754,https://www.pioneer.org,******@*****-**********.***,,,,,,,,,Community Affairs,,,,,,,,,,,,
3755,https://www.pioneer.org,**@*****-********.***,,,,,,,,,Community Affairs,,,,,,,,,,,,
3756,https://www.wpr.org/kuws-fm-913-superior,**@**************.***,,,,,,,,,Local News,,,,,,,,,,,,
3757,https://www.wpr.org,**@********.***,,,,,,,,,Local News,,,,,,,,,,,,
3758,https://www.today.com/,****@7*******.***,,,,,,,,,Consumer General Interest,,,,, National News,,,,,,,
3759,https://www.prairiepublic.org,*****@************.***,,,,,,,,,,,,,,,,,,,,,
3760,https://www.wncy.com,*****@************.***,*****@******************.***,,,,,,,,MidDay,,,,,,,,,,,,
3761,https://www.krcrtv.com,****@*******.**,,,,,,,,,News,,,,,,,,,,,,
3762,https://www.abcactionnews.com,***@*************.***,,,,,,,,,Features,,,,,,,,,,,,
3763,https://philadelphia.cbslocal.com,***.***********@*************.***,,,,,,,,,,,,,,,,,,,,,
3764,https://www.westernslopenow.com,******@************.***,,,,,,,,,News Assignment,,,,,,,,,,,,
3765,https://www.focusonthefamily.com,********@*************.***.**,,,,,,,,,Family  Parenting,,,,, Christian,,,,,,,
3766,https://987ampradio.radio.com/,*****@********.**,,,,,,,,,AM DriveTime,,,,,,,,,,,,
3767,https://www.wsoyam.com,********@*************.***,,,,,,,,,,,,,,,,,,,,,
3768,https://www.bigbendradio.com/,*******@*****.**,,,,,,,,,Sports,,,,,,,,,,,,
3769,https://www.bigbendradio.com,******@***************.***,,,,,,,,,Sports,,,,,,,,,,,,
3770,,******@***********************.***,,,,,,,,,Business  Finance,,,,,,,,,,,,
3771,,*****.******.*****@***********.**,,,,,,,,,,,,,,,,,,,,,
3772,https://www.kzps.com,*****@*************.***,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3773,https://star1021.iheart.com,**********@****************.***,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3774,https://www.ksdk.com,****@***********.***,****@************.***,,,,,,,,Sports,,,,,,,,,,,,
3775,https://www.ksdk.com,******@**********.***,,,,,,,,,Sports,,,,,,,,,,,,
3776,https://www.ksdk.com,*******.********@******.***,,,,,,,,,Sports,,,,,,,,,,,,
3777,https://www.ksdk.com,********@****.**,,,,,,,,,Sports,,,,,,,,,,,,
3778,https://www.ksdk.com,****.******@**********.**,,,,,,,,,Sports,,,,,,,,,,,,
3779,https://nbcsportsradiohawaii.com,*****@*************.***,,,,,,,,,Operations,,,,,,,,,,,,
3780,https://www.espn1420am.com,******@**********.***,,,,,,,,,Operations,,,,,,,,,,,,
3781,https://wgy.iheart.com/featured/chuck-and-kelly/,********@******.**,,,,,,,,,,,,,,,,,,,,,
3782,https://wgy.iheart.com,*****.****@*****.***,*****@*****.***,,,,,,,,AM DriveTime,,,,,,,,,,,,
3783,https://www.sny.tv,****@****.***,,,,,,,,,Sports,,,,,,,,,,,,
3784,https://www.hbo.com,*******.*******@***.***.**,,,,,,,,,Corporate Communications,,,,,,,,,,,,
3785,https://www.cinemax.com,*********.****@****.*******,,,,,,,,,Corporate Communications,,,,,,,,,,,,
3786,https://www.tampabaysmix.com,******@**********.******,,,,,,,,,Marketing,,,,, Promotion,,,,,,,
3787,https://www.98rock.com,*****.******@*************.***,,,,,,,,,Marketing,,,,, Promotion,,,,,,,
3788,https://www.snntv.com,***@*********.***,,,,,,,,,,,,,,,,,,,,,
3789,https://www.witf.org,*******.******@******-***********.***,,,,,,,,,Energy  Environment,,,,,,,,,,,,
3790,https://www.bravotv.com,******@********.***,,,,,,,,,,,,,,,,,,,,,
3791,https://www.kickin925.com,****.****@****.***,,,,,,,,,Country,,,,, Folk, Bluegrass, Music, News,,,,
3792,https://1017chuckfm.com,*******@********.***,,,,,,,,,Music,,,,, News,,,,,,,
3793,https://www.wbnh.org,****@**********.***,,,,,,,,,,,,,,,,,,,,,
3794,https://denver.cbslocal.com,*****.*******@*******.****,*****.*******@*************.***,,,,,,,,Promotion,,,,, Creative Services,,,,,,,
3795,https://www.xfinity.com,*******@*********.**,,,,,,,,,,,,,,,,,,,,,
3796,https://www.usanetwork.com,*****.************@******.***,,,,,,,,,Media,,,,,,,,,,,,
3797,https://coloradosbest.tv,*******@********.**,,,,,,,,,,,,,,,,,,,,,
3798,https://www.kens5.com,****.*******@*******.**,,,,,,,,,,,,,,,,,,,,,
3799,https://www.kens5.com,******.****@*3***.***,,,,,,,,,,,,,,,,,,,,,
3800,https://wabn.webpublishpath.com,****@****************.***,,,,,,,,,,,,,,,,,,,,,
3801,https://wabn.webpublishpath.com,*******.*******@***.***.**,,,,,,,,,Public Service,,,,, Advertising Sales,,,,,,,
3802,https://www.loe.org,******@*******.***,,,,,,,,,Environment, Wildlife Conservation, Green Building, Green Living, Green Technology, Pollution, Climate  Climate Change, Ecology, Energy  Environment, Environmentalists, Global Warming, Natural Disasters, Parks
3803,https://xs961.com,*********@******.***,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3804,https://www.red1031.com,*********@**************.***,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3805,https://www.power94radio.com,*****@***.***,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3806,https://www.q97country.com,*****.********@*******.****,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3807,https://www.1071bobfm.com,*****@**************.***,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3808,,*********@*****.***,,,,,,,,,,,,,,,,,,,,,
3809,https://www.nbcrightnow.com,******@*****************.***,,,,,,,,,News,,,,,,,,,,,,
3810,https://www.ktiv.com,***********@******************.***,,,,,,,,,,,,,,,,,,,,,
3811,https://www.wbay.com,*****@***********.**,,,,,,,,,,,,,,,,,,,,,
3812,https://www.wbay.com,******@***********.***,,,,,,,,,,,,,,,,,,,,,
3813,https://www.wbay.com,*****@****.***.**,,,,,,,,,,,,,,,,,,,,,
3814,https://live.mprnews.org/event/onmprnews,*******.*****@****.***,,,,,,,,,,,,,,,,,,,,,
3815,https://bbnradio.org,***@***************.***,,,,,,,,,Operations,,,,,,,,,,,,
3816,https://www.bbnradio.org,*****@***********.***,,,,,,,,,Promotion,,,,, Public Service,,,,,,,
3817,https://www.moodyradiowestmichigan.fm,*****@*******.***,*****@***************.***,,,,,,,,,,,,,,,,,,,,
3818,https://www.bbnradio.org,***@****.***,,,,,,,,,Promotion,,,,, Public Service,,,,,,,
3819,https://www.moodyradiowestmichigan.fm,*********@***************.***,,,,,,,,,Music,,,,, Promotion, Public Service, AM DriveTime,,,,,
3820,https://www.bbnradio.org,***********@****-********.***,,,,,,,,,Public Service,,,,,,,,,,,,
3821,https://www.bbnradio.org,****.********@****************.***,****.********@***********.*****,,,,,,,,Advertising Sales,,,,,,,,,,,,
3822,https://www.bbnradio.org,****@******.**,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3823,https://www.indiana.edu/~radiotv/wtiu/weeklyspecial,******@424*******.***,,,,,,,,,,,,,,,,,,,,,
3824,https://www.wwno.org,********@***************.***,,,,,,,,,Operations,,,,,,,,,,,,
3825,https://www.radioiowa.com,*****@*********.***,,,,,,,,,,,,,,,,,,,,,
3826,https://vimeopro.com/neehacurtis/neeha-curtis,******@*********.***,,,,,,,,,,,,,,,,,,,,,
3827,https://www.wvalways.com,********@***************.***,,,,,,,,,Politics,,,,,,,,,,,,
3828,https://www.wearewvproud.com,********@*******.***,,,,,,,,,Politics,,,,,,,,,,,,
3829,https://www.yourohiovalley.com,*****@406********.***,,,,,,,,,Politics,,,,,,,,,,,,
3830,https://www.tristateupdate.com,******.******@*******.***,,,,,,,,,Politics,,,,,,,,,,,,
3831,https://www.12news.com,********@****.**,,,,,,,,,,,,,,,,,,,,,
3832,https://www.12news.com,***@****.***,,,,,,,,,,,,,,,,,,,,,
3833,https://www.12news.com,*****@*******.**,,,,,,,,,,,,,,,,,,,,,
3834,,******.********@*************.***,,,,,,,,,Children  Youth,,,,, Programming,,,,,,,
3835,https://www.wtvy.com,****@************.***,,,,,,,,,Politics,,,,,,,,,,,,
3836,https://www.850wftl.com/shows/joyce-kaufman-show/,***********@*******.**,,,,,,,,,,,,,,,,,,,,,
3837,https://www.850wftl.com,*****.*********@********.***,,,,,,,,,News,,,,,,,,,,,,
3838,https://www.850wftl.com,****@**********.***,,,,,,,,,AM News,,,,,,,,,,,,
3839,https://rocky106.com,*****-******@**********.***,,,,,,,,,MidDay,,,,,,,,,,,,
3840,,****@*****************.***,,,,,,,,,News,,,,,,,,,,,,
3841,https://www.kedm.org,*****@************.**,,,,,,,,,,,,,,,,,,,,,
3842,https://heathermcurtis.com,************@********.***,,,,,,,,,News,,,,,,,,,,,,
3843,https://www.mixfm.com/morningmix,***********@***************.***,,,,,,,,,,,,,,,,,,,,,
3844,https://www.thelovedoctors.com,***.******@**************.***,,,,,,,,,,,,,,,,,,,,,
3845,https://www.wzzr.com,******@****************.***,,,,,,,,,PM DriveTime,,,,,,,,,,,,
3846,https://www.kfoxtv.com,**@**********.***,,,,,,,,,,,,,,,,,,,,,
3847,https://www.kwbyradio.com,*******@****.********,,,,,,,,,Music,,,,,,,,,,,,
3848,https://www.southernfarmnetwork.com,****.*****@*********.***,,,,,,,,,,,,,,,,,,,,,
3849,https://wtob1380.com,******@*************.**,,,,,,,,,,,,,,,,,,,,,
3850,https://www.wkrn.com,*******.****@*********.***,,,,,,,,,Sports,,,,,,,,,,,,
3851,https://www.wkrn.com,********@**************.***,,,,,,,,,Sports,,,,,,,,,,,,
3852,https://www.wkrn.com,*********.****@*****************.***,,,,,,,,,,,,,,,,,,,,,
3853,https://www.weei.com/shows/kirk-callahan/home,*.********@*******.***,,,,,,,,,Sports,,,,,,,,,,,,
3854,https://www.kski.live/,******@*****.***,,,,,,,,,Public Service,,,,,,,,,,,,
3855,https://www.kyzk.live/,*********@************.***,,,,,,,,,Public Service,,,,,,,,,,,,
3856,https://www.larsonshow.com,*******@************.***,,,,,,,,,,,,,,,,,,,,,
3857,https://590kid.com,********@********.***,,,,,,,,,Public Service,,,,,,,,,,,,
3858,https://www.nbcdfw.com,**********@***********.***,,,,,,,,,,,,,,,,,,,,,
3859,https://kiem-tv.com,******@***-*******.***,,,,,,,,,,,,,,,,,,,,,
3860,https://www.fox59.com,******@***********.***,,,,,,,,,,,,,,,,,,,,,
3861,https://www.ktvh.com,********@***.***,,,,,,,,,Sports,,,,,,,,,,,,
3862,https://www.cnycentral.com,*****@******.***,,,,,,,,,,,,,,,,,,,,,
3863,https://www.abc6.com,*******@**********.***,*******@**********.**,,,,,,,,Operations,,,,,,,,,,,,
3864,https://www.fox8live.com,*******@**********.***,,,,,,,,,,,,,,,,,,,,,
3865,https://www.wvia.org,***********@*********.***,,,,,,,,,,,,,,,,,,,,,
3866,https://www.wvia.org,********@****************.***,,,,,,,,,Dance,,,,,,,,,,,,
3867,https://www.georgegraham.com/hgmtv.html,*******.*********@*************.***,,,,,,,,,,,,,,,,,,,,,
3868,https://www.wvia.org,********@******.**,,,,,,,,,,,,,,,,,,,,,
3869,https://www.wvia.org/television/local-programs/call-doctor,******@********.*******,,,,,,,,,Health  Medicine,,,,,,,,,,,,
3870,https://www.wvia.org,******.******@***********.***,,,,,,,,,,,,,,,,,,,,,
3871,https://www.gpb.org,******@*****.**,,,,,,,,,Public Service,,,,,,,,,,,,
3872,https://www.wmbm.com,*****@*****.**,,,,,,,,,,,,,,,,,,,,,
3873,https://www.wmbm.com,***.***@********.***,,,,,,,,,AM DriveTime,,,,,,,,,,,,
3874,https://www.wgntv.com,*****.*******@**********.***,,,,,,,,,News,,,,,,,,,,,,
3875,https://tbn.org,******@*********.***,,,,,,,,,,,,,,,,,,,,,
3876,https://www.999thehawk.com,**********@**************.***,,,,,,,,,MidDay,,,,,,,,,,,,
3877,https://www.wakoradio.com,*****.*******@**************.***,,,,,,,,,Operations,,,,, Public Service,,,,,,,
3878,https://www.wakoradio.com,*******@*********.***,,,,,,,,,Public Service,,,,, Operations,,,,,,,
3879,https://www.star104.com,*****@******.***,,,,,,,,,AM DriveTime,,,,,,,,,,,,
3880,https://www.star104.com,***************@***.**,,,,,,,,,,,,,,,,,,,,,
3881,https://www.wlfi.com,****@*********.**,,,,,,,,,Advertising Sales,,,,,,,,,,,,
3882,https://web.yesnetwork.com/index.jsp,*******@***********.***,,,,,,,,,Baseball,,,,,,,,,,,,
3883,https://www.savannahstate.edu/academic-affairs/whcj.shtml,*******_*****@**********.***,,,,,,,,,Music,,,,,,,,,,,,
3884,https://www.minbcnews.com,**************@**********.***,,,,,,,,,News Assignment,,,,,,,,,,,,
3885,https://www.minbcnews.com,********@*2*****.***,,,,,,,,,News Assignment,,,,,,,,,,,,
3886,https://nbc25news.com,*****@*******-*******.***,,,,,,,,,,,,,,,,,,,,,
3887,https://nbc25news.com,*********@*****************.***,,,,,,,,,News Assignment,,,,,,,,,,,,
3888,https://www.klty.com,******@************.***,,,,,,,,,MidDay,,,,, Creative Services,,,,,,,
3889,https://www.thewordfm.com,*.*******@****.***,,,,,,,,,Creative Services,,,,,,,,,,,,
